"W1","W2","W3","W4","A","Y"
1,0,0.141363239847124,1.28666698699817,0,0
1,1,0.329985026270151,2.92000900488347,0,1
1,1,0.0803510453552008,4.87951501621865,0,1
1,0,0.0241084869485348,0.582158919423819,1,0
1,1,0.756027190247551,2.02011712477542,0,1
0,1,0.121463257353753,4.05815624282695,0,1
0,0,0.582501488504931,1.18794938200153,1,0
1,0,0.0558097478933632,1.24751621042378,1,0
0,1,0.151525780092925,1.348423701711,0,0
0,1,0.0504659742582589,1.44851080141962,1,0
1,0,0.738646644633263,3.83668839232996,0,0
0,0,0.447563580237329,3.36651446647011,0,0
0,0,0.508265408920124,4.75546907284297,0,0
0,1,0.280727312667295,3.66667418507859,0,0
0,1,0.775523584568873,1.60581366624683,0,0
0,1,0.73633291805163,1.82372349430807,0,0
1,1,0.325416370062158,2.76885195286013,1,1
1,0,0.720639267936349,0.358703697565943,1,0
1,1,0.368210086598992,1.53822199092247,1,1
0,0,0.0570368559565395,4.8256787576247,0,1
1,0,0.0292733532842249,3.76370376325212,0,0
0,0,0.101865323493257,0.392974832793698,0,0
0,0,0.0798986512236297,4.67818850302137,0,1
1,1,0.737000429071486,2.10994469351135,1,1
1,0,0.00590304541401565,1.89606683561578,0,0
1,0,0.989061908097938,3.31306774984114,0,0
1,0,0.834764700382948,4.61794729810208,0,0
0,1,0.349997241748497,2.62391551281326,0,1
0,1,0.108470694627613,4.42247476312332,0,0
0,0,0.720041575375944,1.02316827629693,1,0
0,0,0.0940805487334728,2.03074897057377,1,0
0,0,0.0214956449344754,2.73954278789461,0,1
0,0,0.211256229318678,0.862903880188242,1,0
1,1,0.970835124375299,0.627928125904873,1,0
1,0,0.70943094114773,0.462803827831522,1,0
1,0,0.254284657537937,1.51419156580232,0,1
1,0,0.594176253071055,2.18085817294195,0,0
0,0,0.0834749147761613,0.880310846259817,0,0
0,1,0.149963764008135,3.97324981866404,0,0
0,1,0.340858015697449,1.67397327255458,1,0
0,0,0.0896210868377239,4.74877228611149,0,0
0,1,0.101668983697891,2.98441124032252,0,0
0,1,0.457167393993586,3.53083998779766,0,0
1,0,0.838678057072684,3.65019852411933,0,0
1,1,0.330209557665512,3.52878203848377,1,1
0,0,0.97768773464486,4.20079141040333,0,1
1,1,0.0106137960683554,4.30743603617884,1,1
1,0,0.319545997772366,4.28913778276183,0,1
0,0,0.415222003590316,0.597778187366202,1,0
1,1,0.859419009415433,2.76340216048993,0,1
1,1,0.7343719759956,2.69245508010499,1,1
1,0,0.86258562351577,3.05101709906012,0,0
1,0,0.678441949887201,0.408564759418368,0,0
0,0,0.315079250605777,2.30336721870117,0,0
1,0,0.45933362073265,3.19240950513631,0,1
1,0,0.116255989298224,2.55851367604919,0,0
1,1,0.265691770007834,2.82018453581259,0,1
0,1,0.113794771023095,3.45229905564338,0,1
0,1,0.31640762835741,3.64107762929052,0,0
1,1,0.362080584745854,4.13089516572654,0,1
0,1,0.730880856746808,2.87463261396624,1,0
1,1,0.433384342351928,0.757824726169929,1,1
1,1,0.402875553816557,4.45373129798099,0,1
0,1,0.87904828065075,1.65867738309316,1,0
1,0,0.934362821513787,0.974247819976881,0,0
0,1,0.330689080990851,3.11351787182502,0,1
1,1,0.556592399021611,4.57527720602229,0,1
1,0,0.353985791327432,2.94348366209306,0,1
0,1,0.254511602921411,4.56290400121361,1,0
1,1,0.0187404942698777,2.85632291808724,1,1
1,1,0.831783128203824,3.00838401773944,1,1
1,1,0.684670461108908,4.00584283401258,1,1
1,0,0.528527552494779,2.72516102762893,0,0
1,1,0.871602512197569,1.63265833863989,1,1
0,0,0.0434152765665203,4.60753669496626,0,1
1,1,0.23034860030748,1.80054733529687,1,1
1,0,0.518127330811694,1.3011463615112,0,0
0,0,0.798215515213087,1.49775801459327,1,0
0,1,0.854633261682466,0.0925765396095812,1,0
0,0,0.893107572104782,3.02765429252759,0,1
1,0,0.717532802373171,0.775375618832186,1,0
1,1,0.393437822815031,4.16368335485458,0,1
1,1,0.0815557134337723,0.850024027749896,1,1
1,1,0.976897559594363,2.52851174795069,1,1
1,1,0.509606399340555,4.91481269476935,0,1
1,1,0.739008885808289,0.712097951909527,1,1
0,1,0.915185217745602,2.6604354637675,0,0
0,1,0.563636038452387,2.60127430316061,0,1
1,1,0.130954144755378,2.96565449680202,1,1
0,1,0.21803958970122,3.65480942651629,0,0
0,0,0.160961108515039,0.603563445620239,1,0
0,1,0.372580461902544,1.40320768579841,0,0
1,1,0.113629916682839,1.4669072360266,1,1
1,1,0.0724902786314487,2.41731021786109,0,1
0,0,0.83371059386991,4.61736193858087,0,0
1,1,0.835749397054315,4.29392185295001,0,1
0,0,0.710207923781127,1.82916066143662,0,0
1,1,0.137067406903952,3.93005805788562,0,1
1,0,0.905086987651885,1.03229647502303,1,0
0,1,0.52888168185018,2.41742510232143,1,0
0,1,0.164681235793978,0.67924382397905,1,0
0,1,0.598804441746324,1.13842017715797,1,0
1,1,0.571186444256455,4.27254720008932,0,1
0,0,0.167007725685835,2.24663055385463,0,1
1,0,0.540207048878074,2.19203767366707,0,0
0,0,0.495303767500445,3.97280842880718,0,1
0,1,0.204319807933643,2.3340703221038,0,0
0,0,0.724239927716553,2.49651856371202,0,0
0,0,0.316976663889363,4.29969051736407,0,0
0,1,0.770474395016208,3.13031723140739,0,0
0,1,0.846651768079028,2.20959359430708,1,0
0,0,0.753414109349251,2.3450853175018,0,0
1,1,0.126828049542382,4.58898657700047,0,1
1,0,0.194240853423253,1.83839879115112,0,1
1,1,0.115254105068743,3.9257953048218,0,1
1,0,0.0746190454810858,0.687923796940595,1,0
1,1,0.766975486651063,2.1894585818518,1,1
1,1,0.607504696119577,0.710640479810536,1,0
0,0,0.191269929287955,4.13457136368379,0,0
0,0,0.901750499149784,3.65659659379162,0,0
0,0,0.636095853289589,4.44555215188302,0,1
0,0,0.960408491082489,1.77789451670833,0,0
0,0,0.843253097264096,2.15485228807665,1,0
1,0,0.697437676368281,1.49975193082355,1,0
1,1,0.0754288171883672,0.596790629206225,1,1
1,1,0.361056607682258,3.49848548532464,0,1
0,1,0.6030918948818,2.86513469880447,0,0
1,0,0.84465535893105,3.77813268685713,0,1
1,1,0.21057576360181,2.13888943661004,1,1
0,1,0.707522462587804,1.35143953491934,1,0
0,0,0.374837495852262,4.33659177506343,0,1
1,0,0.737531782127917,3.28901127330028,0,0
1,1,0.11711930972524,3.0917367967777,1,1
1,0,0.146368133137003,3.23108187993057,0,0
0,1,0.313153092283756,3.4423666074872,0,0
0,1,0.163292080629617,3.05700918077491,0,1
0,0,0.27107327291742,2.15586471254937,0,1
1,0,0.921358660561964,0.233673468464985,1,0
1,1,0.798606216907501,2.76368445018306,1,1
0,0,0.049347119871527,2.48899827711284,1,1
0,0,0.974251616047695,1.789996761363,1,0
0,1,0.276989632518962,3.6139710387215,1,1
1,0,0.464342878665775,2.40554786520079,0,0
0,0,0.376305427867919,1.56473457464017,0,0
0,0,0.65457798819989,1.69865080970339,0,0
1,0,0.201288403943181,0.366977117955685,1,1
1,1,0.0642240203451365,2.55281097255647,0,1
1,1,0.398205543169752,4.41778909415007,0,1
0,1,0.342030227184296,0.105950816068798,0,0
1,1,0.231076544849202,4.48523206170648,0,1
0,1,0.201483702519909,1.12711982917972,1,0
1,0,0.142792233498767,3.75946810352616,0,1
1,1,0.877084794221446,0.378890675492585,1,1
0,0,0.256060233106837,2.73248142795637,0,0
1,1,0.698397925589234,3.43084788764827,0,1
1,1,0.898732003523037,0.450362613191828,1,1
0,1,0.363757577724755,0.407757763750851,1,0
0,1,0.0384459593333304,2.01982350787148,1,0
1,1,0.602386352838948,1.10430746921338,1,1
1,1,0.283442327752709,4.86854329821654,0,1
0,0,0.275443293852732,4.84238939010538,0,0
0,0,0.159314309712499,4.08198927063495,0,0
1,0,0.848000092199072,1.66040933341719,0,0
1,1,0.842886988073587,1.61775665124878,1,1
0,1,0.100200052140281,2.41544469841756,0,1
1,0,0.370928989490494,4.94672643719241,0,0
0,1,0.757407127413899,0.334365993039683,0,0
0,1,0.803827327210456,2.50378987053409,0,0
0,1,0.414015477523208,3.09724208782427,0,1
1,1,0.574117619311437,2.38876952556893,0,1
0,1,0.474489202257246,2.66513648559339,0,1
0,1,0.73838397115469,4.47687188279815,0,1
1,1,0.798390971496701,3.61265295767225,1,1
0,1,0.0624069140758365,0.882900521392003,0,0
1,0,0.831235734047368,4.18383611249737,0,0
1,1,0.420598344877362,1.45295181777328,0,1
0,0,0.0220933393575251,4.8795016494114,0,1
1,1,0.190965924877673,1.59537064726464,1,1
0,1,0.162495459197089,0.233114465372637,0,1
1,0,0.547559466678649,4.84177826787345,0,1
0,1,0.49798746034503,0.446818467462435,1,0
0,1,0.182045882567763,1.05731265968643,0,0
1,1,0.233881034655496,4.84573218622245,0,1
1,1,0.640225149691105,2.06465645227581,0,1
1,1,0.0341662599239498,4.77363759186119,0,1
0,1,0.398681982187554,4.17159387259744,0,0
0,0,0.844499843427911,0.229952654335648,1,0
0,1,0.488393639447168,0.999712143093348,0,0
0,0,0.437440003966913,3.39854030986317,0,0
0,1,0.0927064979914576,1.755150743993,0,0
1,1,0.710456017637625,1.82391690206714,1,1
1,0,0.644591538934037,4.00421848171391,0,0
1,1,0.278133519692346,2.65480878762901,0,1
1,1,0.151524214306846,3.76615049899556,1,1
0,1,0.453855697531253,2.21660536364652,1,0
0,0,0.373987496364862,3.12069548410363,0,0
0,0,0.675684017362073,2.91651519830339,0,0
1,0,0.563240199349821,4.76099446532317,0,0
0,1,0.827069427585229,0.994592391652986,0,0
0,0,0.480584924342111,3.7943088368047,0,1
0,0,0.857243180042133,2.91066237958148,0,1
0,0,0.265666310675442,2.99470555153675,0,0
1,0,0.620205380255356,2.34247026150115,0,0
1,1,0.49663040204905,1.58988872659393,1,1
0,1,0.40682735084556,4.21135952230543,0,1
0,0,0.0634142514318228,3.63263531937264,0,0
1,1,0.818139274837449,1.29213898209855,0,1
0,0,0.786562483292073,4.30002472712658,0,1
1,0,0.217202652478591,3.67530944058672,0,0
1,0,0.658191420603544,3.73569173389114,0,0
1,0,0.186383298831061,4.95214362279512,0,1
0,1,0.00835602101869881,1.67483752826229,0,0
1,1,0.745080075925216,4.129462816054,0,1
1,1,0.710744750918821,4.37164272298105,0,1
1,0,0.407302325824276,1.23522007488646,1,0
1,0,0.906162940897048,4.78232514346018,0,0
1,1,0.463779538404197,2.70487002795562,0,1
1,1,0.972426413092762,1.86792141059414,1,1
0,1,0.595828286604956,1.18874664767645,0,0
1,0,0.0214159747119993,2.1179999539163,0,0
1,1,0.365627264836803,1.73406759393401,1,1
0,0,0.649758471408859,2.83787345513701,1,0
1,1,0.365508972899988,1.27456048619933,1,1
1,1,0.592253998154774,1.67124908883125,0,1
1,1,0.197482764488086,2.96963618602604,1,1
1,0,0.646762113785371,1.15579986711964,0,0
0,0,0.415315355407074,4.11396720679477,0,1
1,0,0.709576007211581,2.41843418567441,0,0
0,0,0.618836202425882,2.71878163795918,0,1
0,0,0.754136611707509,4.35316949384287,0,0
0,0,0.684100373182446,2.16171161388047,0,0
0,1,0.0613843316677958,1.35149514186196,1,0
1,0,0.742116306209937,4.24713101936504,0,0
0,1,0.187098365975544,3.99513765471056,0,1
0,1,0.283579709706828,4.79433719301596,0,0
1,0,0.119400039780885,4.45644157240167,0,1
1,0,0.896614406257868,1.30068353260867,0,0
0,0,0.581038751173764,4.60810640128329,0,0
1,1,0.608521076617762,0.308408577693626,1,0
1,0,0.468747233971953,3.43541017617099,0,0
0,0,0.77112661069259,3.66588854696602,0,0
0,1,0.81456429255195,4.76452833740041,1,0
1,1,0.150784733239561,3.25712897232734,1,1
0,0,0.369096081471071,2.92513209278695,0,0
0,0,0.264351297169924,4.64810755918734,0,1
1,1,0.105741301318631,3.60747349215671,0,1
1,0,0.819012610707432,2.9435957223177,0,0
0,0,0.857282332377508,3.22630993789062,0,0
0,1,0.618895817780867,1.10393734299578,1,0
0,1,0.54855759232305,3.05481830262579,1,1
1,1,0.536877849372104,1.73115632380359,1,1
1,0,0.632739199092612,3.60921310493723,0,1
0,1,0.368540296796709,3.11000171699561,0,0
1,1,0.757708832388744,1.48354117525741,0,1
0,1,0.756782023236156,0.27235955814831,0,1
0,0,0.994034199044108,2.58652424206957,0,0
1,1,0.779983050655574,0.0235010113101453,1,0
0,0,0.742669069673866,2.39307250827551,0,0
1,0,0.00533827417530119,1.77478012861684,0,0
0,0,0.150751762092113,3.5863542673178,0,1
0,0,0.752031732583418,2.68794365227222,0,0
0,1,0.279450572095811,2.72880236268975,0,0
0,1,0.7375435649883,0.976510301697999,1,0
0,1,0.940296112559736,4.26346130436286,0,0
0,0,0.934176368638873,1.93329383386299,0,0
0,0,0.855541450437158,0.819833724526688,1,0
0,0,0.638511300552636,4.18201143620536,0,0
1,1,0.564352764282376,1.02632137597539,1,1
0,1,0.884913991671056,0.254407004686072,1,0
0,0,0.828549586702138,4.39818681566976,0,1
1,0,0.93750686221756,0.667782183736563,1,0
0,1,0.20062405266799,0.314602545695379,1,0
0,0,0.636109990533441,0.60511295683682,1,1
1,0,0.64001970901154,4.31166386115365,0,1
1,1,0.216140206903219,3.3206146932207,1,1
1,1,0.394671640358865,4.42095579695888,0,1
1,1,0.429746746784076,3.46299987053499,1,1
0,0,0.480713777244091,4.55861893249676,0,0
1,0,0.758983624866232,4.88155691884458,0,1
1,1,0.151772801065817,3.3235950442031,1,1
0,1,0.319803526159376,3.62671211361885,0,0
0,1,0.807267816970125,4.66394326649606,0,1
0,1,0.107987101189792,2.75855048326775,0,1
1,1,0.884973706910387,2.99876172794029,1,1
0,1,0.501064322656021,3.49103446817026,0,1
1,0,0.609472663840279,3.11729728011414,0,1
0,0,0.610836943378672,3.33368834108114,0,0
0,1,0.625970453722402,2.74774625548162,1,0
1,0,0.0109616371337324,0.411241085967049,1,1
1,1,0.061742820776999,3.65901009994559,0,1
1,1,0.508648644899949,4.72872999613173,1,1
1,1,0.72391543071717,3.4342604293488,0,1
0,1,0.462392897577956,2.88564632297494,0,0
1,0,0.892753849970177,1.89551262068562,0,0
1,0,0.446630000369623,0.683211681898683,0,0
0,0,0.289605028228834,3.19179083453491,0,1
1,1,0.917518318165094,3.85429444490001,0,1
1,0,0.999318154528737,4.12793545983732,0,0
0,0,0.180828280281276,1.94230189896189,0,0
1,0,0.139607012970373,4.34984355350025,0,1
0,0,0.327802596380934,1.98922616196796,0,0
0,0,0.858070461079478,0.0441764027345926,1,0
1,0,0.968678914941847,3.52595350006595,0,1
1,1,0.12787046446465,0.183298152405769,1,1
0,1,0.979941139230505,3.9758752391208,0,0
1,0,0.162214014446363,0.673522191355005,0,0
0,0,0.361037887632847,3.20501838461496,0,1
1,1,0.201238607987761,0.0440541468560696,1,0
1,1,0.904697575373575,4.49593138415366,0,1
0,1,0.0307908835820854,1.179783832049,1,0
0,0,0.153925231657922,2.41633715806529,0,1
0,1,0.492900999961421,1.68125498574227,0,0
0,1,0.699149815831333,1.91618941142224,0,0
1,1,0.863239434780553,1.16896789637394,1,1
1,1,0.240043849917129,0.930223666364327,1,1
1,0,0.114931923570111,4.63611639104784,0,1
0,0,0.264265106990933,2.04040052136406,0,0
0,0,0.806190568488091,1.84411153197289,1,0
1,1,0.26869820477441,3.75751374755055,1,1
0,0,0.336508887354285,3.34861168055795,0,1
1,1,0.17001325963065,1.59351230831817,1,1
1,0,0.197287681046873,2.83483806415461,0,1
1,1,0.382794752018526,3.47475883085281,1,1
1,0,0.0582083922345191,4.49206732446328,0,1
1,1,0.525485752150416,3.60030771465972,0,1
0,0,0.626284572528675,4.81252826051787,0,1
1,1,0.0203170548193157,0.65033309860155,1,1
0,1,0.411573817254975,2.77164324303158,0,1
1,0,0.635796471731737,0.665600075153634,1,0
0,1,0.58945021033287,3.74342882889323,0,0
1,0,0.927457039710134,0.809547225944698,1,0
1,1,0.68812776892446,3.59929548460059,0,1
1,1,0.151299383025616,1.96176857221872,0,1
1,1,0.905574089614674,3.6573578545358,0,1
1,0,0.724495479604229,4.49860479799099,0,0
1,1,0.846484775422141,0.0428090116474777,1,0
0,0,0.75169207714498,4.78350608609617,0,0
1,1,0.385432707378641,4.17128391098231,0,1
0,1,0.545845887856558,1.43408446456306,0,0
1,1,0.456450311234221,3.89260735246353,0,1
0,1,0.203453756636009,0.804739949526265,0,0
1,1,0.818135432200506,3.76578763942234,0,1
0,0,0.502226707991213,4.50680249952711,0,0
0,1,0.901978860842064,1.88555077416822,0,0
0,0,0.248531244695187,0.648127977037802,0,0
1,1,0.462696915026754,3.98915164754726,0,1
0,1,0.154847896425053,2.34129502321593,0,0
1,1,0.643155881902203,0.40007131989114,1,1
1,0,0.0840621250681579,1.39053836581297,0,1
0,0,0.517053693765774,3.19985743029974,0,0
1,0,0.646584508474916,3.93250927096233,0,1
0,1,0.173419519327581,0.587261989712715,0,0
1,0,0.068470667116344,3.18675510585308,0,0
1,0,0.862764834193513,1.15588180953637,0,0
0,0,0.472045225091279,0.118101333500817,1,0
1,1,0.580470722867176,1.97970358305611,0,1
0,1,0.0721637574024498,1.82958069373854,1,1
1,0,0.576915202196687,4.02379308943637,0,1
0,0,0.0965850399807096,0.548097742721438,0,0
1,0,0.584243236808106,4.07676871865988,0,0
0,0,0.987669434165582,4.05078451265581,0,0
1,1,0.89010618859902,3.50118386559188,1,1
1,1,0.897358144633472,2.03613895457238,0,1
1,1,0.254722929093987,3.8451475056354,0,1
1,0,0.0463511291891336,0.968825487652794,1,1
1,1,0.518574886023998,4.57091875257902,0,1
0,1,0.458096810849383,3.97075942135416,0,0
1,1,0.84780325810425,4.96527810115367,0,1
0,0,0.618827155558392,2.15966510004364,0,0
1,0,0.956876505631953,1.57075749128126,1,0
1,1,0.0435349668841809,1.89990969724022,0,1
1,0,0.0533473046962172,1.05393000296317,0,0
1,1,0.698124506277964,0.646975815761834,1,1
0,0,0.944041912443936,1.59851789823733,0,0
1,0,0.919081287458539,1.16109470371157,0,0
1,0,0.657603012630716,4.67748545343056,0,0
1,0,0.821318976115435,0.622484592022374,1,0
1,0,0.647143389331177,1.17711776983924,0,0
1,1,0.010398150421679,4.41808949108236,0,1
0,1,0.320192455081269,0.351091676857322,1,0
0,1,0.133625160437077,4.81222941656597,0,1
0,0,0.860585600836203,0.126127606490627,1,0
0,1,0.605207856046036,4.18169393786229,0,0
1,1,0.256950960028917,4.83125717379153,0,1
0,0,0.0975516431499273,2.30587201425806,0,1
0,1,0.981078133685514,1.49244587053545,1,1
1,1,0.139322591945529,2.94958982849494,0,1
0,1,0.474355667363852,1.00228455616161,1,0
1,1,0.0437932710628957,4.24174446379766,0,1
0,0,0.429616678273305,4.40138139645569,0,1
0,1,0.0585061840247363,0.740384641103446,1,0
0,1,0.245426072040573,1.58323849900626,0,0
1,0,0.980737620964646,4.98990923748352,0,0
1,0,0.154734381474555,3.05541326291859,0,1
0,0,0.0841343263164163,0.562503123655915,1,0
0,0,0.421818590955809,4.3489726097323,0,0
1,1,0.335026107961312,1.24626834993251,1,1
1,1,0.255512786563486,3.48790396703407,0,1
0,1,0.413025212008506,0.334651323501021,1,0
0,1,0.494429610902444,0.877005764050409,1,1
1,0,0.0325883363839239,4.9156147823669,0,1
1,0,0.517132328357548,4.78833794943057,0,1
1,0,0.142877209465951,0.94207163201645,1,0
0,1,0.528986709192395,2.84774928004481,0,0
1,1,0.701243678107858,0.0526752311270684,1,0
1,0,0.0393022443167865,2.14652898604982,0,0
0,1,0.981218117987737,2.15974758611992,0,0
0,1,0.0400208600331098,2.42197899031453,0,0
0,1,0.279211850371212,2.91134394821711,0,1
1,0,0.622977102873847,2.98966744914651,1,0
0,0,0.962799865752459,4.02108344831504,0,0
1,0,0.996968601597473,0.594277714844793,0,1
1,0,0.0378146993461996,4.40211285022087,0,0
1,1,0.208319269819185,3.57578278169967,1,1
1,1,0.92412653262727,0.798685357440263,1,0
1,0,0.367281253449619,3.24848192627542,0,0
1,1,0.212002597982064,0.749364902731031,1,1
0,1,0.784161078045145,2.34667348559014,0,0
0,1,0.364353653043509,1.81475681019947,1,1
1,1,0.42207689373754,1.41863934346475,1,1
0,0,0.93921614671126,4.23665579291992,0,0
0,0,0.301991726038978,4.14482412743382,0,0
1,0,0.573059130227193,4.77490201359615,0,1
1,1,0.462004422210157,0.549236419610679,1,1
1,0,0.149671748047695,2.65708596096374,0,0
1,0,0.914576580980793,1.5984805370681,0,0
1,0,0.429994865553454,3.06537989410572,0,1
1,0,0.186356038786471,3.95723532419652,0,0
0,1,0.0682107682805508,2.26241559605114,0,0
1,0,0.575236045522615,0.288219909416512,1,0
0,1,0.349054685793817,1.42259588348679,0,0
0,0,0.544493285007775,0.692697233753279,1,0
1,1,0.0367860733531415,4.39472220721655,0,1
0,1,0.562635896494612,1.3321855745744,0,0
1,1,0.743180606747046,2.8063470881898,1,1
0,0,0.203282456845045,0.0864836084656417,1,0
0,1,0.398147782543674,0.727943225065246,0,0
0,0,0.296266795136034,1.0546000674367,0,0
1,1,0.568692848552018,4.44457807461731,0,1
0,1,0.962142352480441,2.13481577695347,0,0
0,1,0.845370954135433,0.320450537838042,1,0
0,0,0.0390939151402563,3.62757736234926,0,1
0,1,0.236971200676635,0.958633442642167,0,0
0,1,0.501736717298627,1.17499744170345,0,0
0,0,0.498486648313701,2.97383771161549,0,0
1,1,0.208470342447981,3.59351980849169,0,1
1,1,0.322849282762036,0.599233580287546,1,0
1,0,0.0862508129794151,0.609269815031439,0,0
0,1,0.673750719521195,1.61268532159738,0,0
0,0,0.966823852155358,4.07049927045591,0,1
1,1,0.0267019339371473,4.05124895274639,0,1
1,0,0.313216588459909,0.450787503505126,1,0
0,0,0.72989458614029,2.99075878574513,0,0
0,0,0.332983299391344,2.70555185503326,0,0
1,1,0.00556185143068433,0.493921457091346,1,0
1,1,0.0103414561599493,4.79360886267386,1,1
1,0,0.615524756256491,2.68223793944344,0,0
0,0,0.293809906346723,0.11177753098309,1,0
1,0,0.562403600197285,4.5888531440869,0,0
1,0,0.694052930222824,1.30778996041045,0,0
1,0,0.137730424059555,1.48635790799744,0,0
0,0,0.356257608160377,2.45836821617559,0,1
1,0,0.396445151884109,2.33836754923686,0,0
1,0,0.825424401089549,2.04903881298378,0,0
0,1,0.830394972348586,1.18877563159913,0,0
1,1,0.548994560027495,2.69586378708482,0,1
1,1,0.452922866214067,3.26807756558992,1,1
0,0,0.512360172579065,2.75974693940952,1,0
0,1,0.605060918955132,4.54732550191693,0,0
1,0,0.949463593075052,3.85822598473169,0,0
1,0,0.779875539941713,3.21814384427853,0,1
1,0,0.722238938091323,4.68655044911429,0,0
1,0,0.772248537279665,1.14458329393528,0,0
0,0,0.0276127303950489,1.90739725949243,1,0
1,0,0.753073477419093,1.34953121189028,0,0
1,1,0.585808614268899,4.18441526941024,0,1
0,1,0.778157126856968,4.0179652790539,0,0
0,1,0.781619837507606,4.54806838999502,0,1
0,0,0.948851506691426,0.0580590416211635,1,0
1,0,0.128037449205294,0.0559982482809573,1,0
1,1,0.754020609892905,0.441636474570259,1,1
1,0,0.703875394072384,0.685610541841015,0,0
0,0,0.442449206486344,0.23106663255021,1,0
0,1,0.748975289054215,3.71812456985936,0,0
0,0,0.220940795261413,0.877955196192488,1,0
0,1,0.0200089523568749,3.85669057141058,0,1
0,1,0.941592645598575,2.33058482408524,0,0
1,0,0.157051806570962,2.1058525738772,0,1
0,1,0.928468136582524,1.04684962308966,1,0
0,1,0.805344356922433,4.77476315107197,0,0
0,0,0.373771488899365,1.04974200483412,1,1
0,0,0.0670916114468127,1.16362788015977,0,0
1,0,0.918376757996157,4.88927966565825,0,1
1,1,0.680570032680407,2.85991420503706,0,1
0,1,0.144069268601015,1.79717519902624,1,1
1,1,0.210682530887425,4.98220402980223,0,1
1,0,0.182990959379822,2.89749943534844,0,0
0,0,0.103244069032371,2.96274550375529,0,0
0,1,0.356708938023075,2.39635248435661,1,1
0,0,0.420498564839363,0.337430911604315,1,0
1,0,0.0247940325643867,2.39179470343515,0,0
0,1,0.915351355914026,3.42912385240197,0,0
1,1,0.392109379870817,3.95841768360697,1,1
0,1,0.477078349795192,2.40942682838067,0,0
0,0,0.00659343134611845,2.14075469993986,0,1
0,0,0.92405320587568,0.023946218425408,1,0
1,0,0.32558889919892,3.98067970992997,0,1
0,0,0.308244384359568,1.35136961587705,1,0
1,0,0.123669215245172,2.14519421220757,1,0
0,1,0.636427701218054,0.884712883271277,1,0
0,1,0.288554467959329,2.18297319952399,0,0
1,0,0.736298228148371,1.90656356047839,0,0
0,1,0.168067433638498,3.39618229190819,0,0
0,0,0.55356843303889,2.86662539001554,0,0
1,1,0.854449175996706,4.36211258522235,0,1
1,1,0.314628485357389,3.59625968150795,0,1
1,1,0.58567640488036,1.84567912598141,1,1
1,1,0.837832083227113,0.908713998505846,1,1
1,1,0.15661024232395,2.44240128668025,1,1
0,1,0.359479733277112,1.0647646500729,0,0
0,1,0.547928146552294,4.22419093200006,0,0
0,1,0.855797770898789,1.55105279060081,1,0
0,0,0.925347106996924,4.73354625166394,0,1
1,1,0.875929565401748,2.37692791968584,0,1
0,1,0.412656971486285,1.71385213732719,1,0
1,1,0.107592579908669,0.911921912338585,1,1
1,1,0.708381704054773,3.14139970694669,1,1
0,1,0.349834771594033,1.10291464952752,1,0
1,1,0.128531635273248,1.88012111000717,1,1
0,1,0.443090392276645,4.39021253143437,0,0
1,1,0.317786575993523,3.86970453429967,0,1
1,1,0.376976024825126,0.497339683352038,0,1
0,0,0.107049766462296,3.95080077345483,0,1
0,0,0.193837929749861,0.458706596400589,1,0
1,1,0.951643178472295,0.568335143616423,1,1
1,0,0.314656877890229,0.197545423870906,1,0
1,0,0.733847385970876,2.46201030211523,0,0
1,1,0.32656789640896,4.05560128390789,0,1
1,0,0.973761143162847,0.442300388822332,1,0
0,1,0.428513821912929,3.30251737963408,0,1
0,1,0.918910710141063,0.525118856457993,1,0
0,1,0.0128631179686636,3.98265376337804,0,1
0,1,0.7235608601477,3.87676042388193,0,1
0,0,0.326866323128343,1.99326081434265,0,1
0,0,0.0546277281828225,2.78832110343501,0,1
1,0,0.540866261348128,2.27163821691647,0,1
0,0,0.524330388288945,2.2676506859716,0,0
1,0,0.555859369458631,2.44846612215042,0,0
0,0,0.82304439577274,0.72811768273823,1,0
1,1,0.393063980387524,4.46987517178059,0,1
1,0,0.887791116023436,0.602878661593422,0,0
1,0,0.582194334128872,0.606520674191415,0,0
0,1,0.229311312083155,0.259109387407079,1,0
1,0,0.0760345747694373,2.57399556227028,0,1
1,0,0.995117380516604,1.93016619305126,0,0
1,1,0.227620652411133,4.31671840604395,0,1
0,0,0.749683756381273,2.92241572402418,0,0
1,0,0.919263490475714,0.0602076482027769,1,0
1,1,0.954755720915273,1.94443401531316,1,1
1,0,0.66546671371907,0.846058205934241,0,0
1,1,0.681994599290192,2.01413107104599,1,1
1,0,0.0278687274549156,3.05696666589938,0,0
0,1,0.957508942112327,3.77420111326501,0,0
0,1,0.244985502911732,4.73326739505865,0,1
0,0,0.641157641308382,0.537986099952832,0,1
1,0,0.500066869426519,3.7874729570467,0,0
1,0,0.129169262712821,1.15823473082855,0,0
0,0,0.796196885639802,4.67146376264282,0,1
0,0,0.130034546367824,4.2943703441415,0,1
1,0,0.386961112497374,0.179281237069517,1,0
1,1,0.0516115264035761,0.300788462627679,1,1
0,0,0.200851166155189,4.54019574914128,0,1
0,0,0.345394464442506,3.45136194489896,0,0
1,0,0.842885959194973,3.22528709773906,0,0
0,1,0.0821523370686918,1.72008622670546,0,0
1,1,0.598060674034059,2.84634941141121,1,1
0,0,0.0310819866135716,0.862261728616431,1,0
1,1,0.83346309280023,4.60281063918956,0,1
0,1,0.742728129960597,4.5024754665792,0,1
